model,tag,count,first_step,last_step,first,last,minimum,maximum,median,nonfinite,constant,zero_fraction,duplicate_steps,backward_jumps
imf,imf/train_u_mse_step,2783,49,139149,0.45044487714767456,0.3677598536014557,0.19437305629253387,6.081757545471191,0.49765539169311523,0,False,0.0,0,0
imf,imf/train_v_mse_step,2783,49,139149,0.13337689638137817,0.07893699407577515,0.07136055827140808,0.14282932877540588,0.08834397792816162,0,False,0.0,0,0
imf,imf/train_u_weighted_step,2783,49,139149,0.9999994039535522,0.9999961853027344,0.9999942779541016,0.9999995231628418,0.9999977946281433,0,False,0.0,0,0
imf,imf/train_v_weighted_step,2783,49,139149,0.9999991655349731,0.9999942779541016,0.9999920725822449,0.9999991655349731,0.9999966025352478,0,False,0.0,0,0
imf,imf/train_jvp_rms_step,2783,49,139149,2.817455530166626,2.4497227668762207,2.0343146324157715,11.655904769897461,3.2985053062438965,0,False,0.0,0,0
imf,imf/train_fm_fraction_step,2783,49,139149,0.5,0.5,0.5,0.5,0.5,0,True,0.0,0,0
imf,sub_loss/train_dur_loss_step,2783,49,139149,0.24166491627693176,0.18686284124851227,0.15057098865509033,0.29110661149024963,0.1821570098400116,0,False,0.0,0,0
imf,sub_loss/train_prior_loss_step,2783,49,139149,0.9831416010856628,0.9671282172203064,0.9646733999252319,0.9837186932563782,0.9683118462562561,0,False,0.0,0,0
imf,sub_loss/train_diff_loss_step,2783,49,139149,1.9999985694885254,1.999990463256836,1.9999864101409912,1.9999985694885254,1.9999943971633911,0,False,0.0,0,0
imf,mas_duration/train_zero_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_one_ratio_step,2783,49,139149,0.04622028023004532,0.06058189645409584,0.035607244819402695,0.08729995787143707,0.05633204057812691,0,False,0.0,0,0
imf,mas_duration/train_le2_ratio_step,2783,49,139149,0.4183134138584137,0.3502350151538849,0.3168962299823761,0.4183134138584137,0.35525768995285034,0,False,0.0,0,0
imf,mas_duration/train_speech_zero_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_speech_one_ratio_step,2783,49,139149,0.014382246881723404,0.01857565902173519,0.011950031854212284,0.034094225615262985,0.015892762690782547,0,False,0.0,0,0
imf,mas_duration/train_speech_le2_ratio_step,2783,49,139149,0.40957534313201904,0.32944560050964355,0.28777647018432617,0.40957534313201904,0.33698031306266785,0,False,0.0,0,0
imf,mas_duration/train_separator_zero_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_separator_one_ratio_step,2783,49,139149,0.38669243454933167,0.325209379196167,0.27546820044517517,0.4120008647441864,0.3288784921169281,0,False,0.0,0,0
imf,mas_duration/train_separator_ge3_ratio_step,2783,49,139149,0.48766449093818665,0.5197409391403198,0.46184295415878296,0.5765034556388855,0.5252503156661987,0,False,0.0,0,0
imf,mas_duration/train_separator_ge5_ratio_step,2783,49,139149,0.31636670231819153,0.29938000440597534,0.2576996982097626,0.3641185462474823,0.3158210515975952,0,False,0.0,0,0
imf,mas_duration/train_word_separator_ge3_ratio_step,2783,49,139149,0.48766449093818665,0.5197409391403198,0.46184295415878296,0.5765034556388855,0.5252503156661987,0,False,0.0,0,0
imf,mas_duration/train_word_separator_ge5_ratio_step,2783,49,139149,0.31636670231819153,0.29938000440597534,0.2576996982097626,0.3641185462474823,0.3158210515975952,0,False,0.0,0,0
imf,mas_duration/train_blank_zero_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_blank_one_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_mean_step,2783,49,139149,4.0004801750183105,4.319911956787109,3.9419994354248047,4.448397636413574,4.278321743011475,0,False,0.0,0,0
imf,mas_duration/train_speech_mean_step,2783,49,139149,3.9003334045410156,4.2802734375,3.8539254665374756,4.48988151550293,4.209171295166016,0,False,0.0,0,0
imf,mas_duration/train_separator_mean_step,2783,49,139149,5.073184967041016,4.592724800109863,3.593146324157715,5.599323272705078,4.762717247009277,0,False,0.0,0,0
imf,mas_duration/train_word_separator_mean_step,2783,49,139149,5.073184967041016,4.592724800109863,3.593146324157715,5.599323272705078,4.762717247009277,0,False,0.0,0,0
imf,mas_duration/train_min_step,2783,49,139149,1.0,1.0,1.0,1.0,1.0,0,True,0.0,0,0
imf,mas_duration/train_speech_min_step,2783,49,139149,1.0,1.0,1.0,1.0,1.0,0,True,0.0,0,0
imf,mas_duration/train_separator_max_step,2783,49,139149,35.5,26.5,22.5,157.25,34.25,0,False,0.0,0,0
imf,mas_duration/train_word_separator_max_step,2783,49,139149,35.5,26.5,22.5,157.25,34.25,0,False,0.0,0,0
imf,mas_duration/train_mel_per_token_mean_step,2783,49,139149,4.021284103393555,4.38221549987793,3.969212293624878,4.842415809631348,4.325815677642822,0,False,0.0,0,0
imf,mas_duration/train_mel_per_token_min_step,2783,49,139149,3.3906643390655518,3.3466358184814453,3.0135836601257324,3.696972131729126,3.4266529083251953,0,False,0.0,0,0
imf,mas_duration/train_mel_per_speech_token_mean_step,2783,49,139149,4.417159080505371,5.140801429748535,4.3126444816589355,5.703798294067383,5.047828197479248,0,False,0.0,0,0
imf,mas_duration/train_mel_per_speech_token_min_step,2783,49,139149,3.652693510055542,3.718040943145752,3.344836950302124,4.071125030517578,3.6925580501556396,0,False,0.0,0,0
imf,mas_duration/train_sample_mel_per_token_lt1_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,mas_duration/train_sample_mel_per_token_lt1_5_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_masked_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_masked_short_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_masked_long_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_arpa_masked_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_arpa_masked_short_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_arpa_masked_long_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_zh_masked_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_zh_masked_short_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_zh_masked_long_token_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_constrained_score_gap_per_frame_mean_step,2783,49,139149,0.37560662627220154,0.1503998339176178,0.07125239074230194,0.37560662627220154,0.15971723198890686,0,False,0.0,0,0
imf,duration_mask/train_constrained_score_gap_per_frame_max_step,2783,49,139149,1.4020503759384155,1.4326328039169312,0.3367573022842407,3.2535452842712402,1.0749316215515137,0,False,0.0,0,0
imf,duration_mask/train_floor_rescaled_sample_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_ceiling_rescaled_sample_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_ceiling_binding_token_ratio_step,2783,49,139149,0.11550162732601166,0.07806344330310822,0.0134808961302042,0.13068372011184692,0.08047515898942947,0,False,0.0,0,0
imf,duration_mask/train_infeasible_sample_ratio_step,2783,49,139149,0.0,0.0,0.0,0.0,0.0,0,True,1.0,0,0
imf,duration_mask/train_floor_binding_token_ratio_step,2783,49,139149,0.5062406659126282,0.3858957290649414,0.2940545380115509,0.5062406659126282,0.39514845609664917,0,False,0.0,0,0
imf,duration_mask/train_sil_target_mean_frames_step,2783,49,139149,7.390625476837158,7.598958492279053,3.4479167461395264,10.130208969116211,7.552083492279053,0,False,0.0,0,0
imf,train/dur_loss_weight,2783,49,139149,1.0,1.0,1.0,1.0,1.0,0,True,0.0,0,0
imf,train/prior_loss_weight,2783,49,139149,1.0,1.0,1.0,1.0,1.0,0,True,0.0,0,0
imf,loss/train_step,2783,49,139149,3.2248051166534424,3.1539814472198486,3.119237184524536,3.2748231887817383,3.149993658065796,0,False,0.0,0,0
imf,learning_rate/prior_encoder_step,2783,49,139149,4.350000017439015e-05,0.00027405880973674357,4.350000017439015e-05,0.0003000000142492354,0.0003000000142492354,0,False,0.0,0,0
imf,learning_rate/duration_predictor_step,2783,49,139149,4.350000017439015e-05,0.00027405880973674357,4.350000017439015e-05,0.0003000000142492354,0.0003000000142492354,0,False,0.0,0,0
imf,learning_rate/spk_emb_step,2783,49,139149,4.350000017439015e-05,0.00027405880973674357,4.350000017439015e-05,0.0003000000142492354,0.0003000000142492354,0,False,0.0,0,0
imf,learning_rate/decoder_step,2783,49,139149,4.350000017439015e-05,0.00027405880973674357,4.350000017439015e-05,0.0003000000142492354,0.0003000000142492354,0,False,0.0,0,0
imf,learning_rate/lr_step,2783,49,139149,4.350000017439015e-05,0.00027405880973674357,4.350000017439015e-05,0.0003000000142492354,0.0003000000142492354,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/spk_emb.weight,2783,49,139149,0.024974394589662552,0.03288713097572327,0.014724768698215485,0.1268617957830429,0.02999841421842575,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.emb.weight,2783,49,139149,0.04161635413765907,0.050104521214962006,0.017313143238425255,0.3455565571784973,0.04009710252285004,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.0.weight,2783,49,139149,0.0019030204275622964,0.0029129069298505783,0.0008219542796723545,0.051625777035951614,0.0021124614868313074,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.0.bias,2783,49,139149,5.302110730553977e-05,6.459810538217425e-05,2.1519370420719497e-05,0.0014825508696958423,6.0116963140899315e-05,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.1.weight,2783,49,139149,0.0018368297023698688,0.0017990912310779095,0.0006261701346375048,0.03296198695898056,0.0015259797219187021,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.1.bias,2783,49,139149,5.578204581979662e-05,8.356890612049028e-05,2.2895999791217037e-05,0.0011435450287535787,6.501998723251745e-05,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.2.weight,2783,49,139149,0.0031776900868862867,0.002440570155158639,0.0008632504031993449,0.033113136887550354,0.0022410808596760035,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.conv_layers.2.bias,2783,49,139149,0.00010922397632384673,7.661956624360755e-05,2.571982804511208e-05,0.0011635128175839782,7.591205212520435e-05,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.0.gamma,2783,49,139149,0.00018451045616529882,0.0006167833344079554,9.24372288864106e-05,0.006866241339594126,0.00036953468224965036,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.0.beta,2783,49,139149,0.00014784993254579604,0.0005162560846656561,8.605699258623645e-05,0.006449589971452951,0.00033762093516997993,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.1.gamma,2783,49,139149,0.00019180905655957758,0.0003567230305634439,8.922158303903416e-05,0.0038982343394309282,0.0002588315401226282,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.1.beta,2783,49,139149,0.00016988466086331755,0.0004064793756697327,0.00010092895536217839,0.004103503655642271,0.00028255730285309255,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.2.gamma,2783,49,139149,0.0005651349201798439,0.001748897833749652,0.0003291885368525982,0.015421954914927483,0.0011263374472036958,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.norm_layers.2.beta,2783,49,139149,0.0011616795090958476,0.0032826997339725494,0.0007038889452815056,0.023776473477482796,0.00210912455804646,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.proj.weight,2783,49,139149,0.00857819989323616,0.0044725192710757256,0.0016936521278694272,0.043778371065855026,0.004455700982362032,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.prenet.proj.bias,2783,49,139149,0.0045568253844976425,0.003724456764757633,0.0019252162892371416,0.027877802029252052,0.004680997226387262,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_q.weight,2783,49,139149,0.006442278157919645,0.006634914316236973,0.0021309403236955404,0.06878373771905899,0.005832646042108536,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_q.bias,2783,49,139149,0.00043538532918319106,0.0003131731355097145,0.0001175519500975497,0.005092876497656107,0.0003448321367613971,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_k.weight,2783,49,139149,0.006410866975784302,0.006465895101428032,0.0019759030546993017,0.06245850771665573,0.005974112544208765,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_k.bias,2783,49,139149,0.0002538365952204913,0.00024116972053889185,6.416360702132806e-05,0.002046516863629222,0.00019702472491189837,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_v.weight,2783,49,139149,0.015985539183020592,0.016011156141757965,0.005676328670233488,0.09888707101345062,0.014131882227957249,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_v.bias,2783,49,139149,0.001968932803720236,0.0016125042457133532,0.0006259980727918446,0.012229759246110916,0.0017119296826422215,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_o.weight,2783,49,139149,0.03503469005227089,0.013966651633381844,0.0052809519693255424,0.1668742448091507,0.014735487289726734,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.0.conv_o.bias,2783,49,139149,0.004540964495390654,0.004203248303383589,0.0018004359444603324,0.02886512689292431,0.004555067978799343,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_q.weight,2783,49,139149,0.010666560381650925,0.010139313526451588,0.002916287165135145,0.09697016328573227,0.007961277849972248,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_q.bias,2783,49,139149,0.0007307960768230259,0.001061684568412602,0.0002515451342333108,0.00868650060147047,0.0007068563136272132,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_k.weight,2783,49,139149,0.009751788340508938,0.010741368867456913,0.0030385253485292196,0.09520075470209122,0.008206957019865513,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_k.bias,2783,49,139149,0.0003883921599481255,0.0007319396827369928,0.00012212924775667489,0.0058038439601659775,0.00042351597221568227,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_v.weight,2783,49,139149,0.023599151521921158,0.027632201090455055,0.008767232298851013,0.146492138504982,0.01928270421922207,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_v.bias,2783,49,139149,0.002788179786875844,0.007980238646268845,0.0013552127638831735,0.0315336212515831,0.003802402876317501,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_o.weight,2783,49,139149,0.029510600492358208,0.021663008257746696,0.005740176886320114,0.11666436493396759,0.016412101686000824,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.1.conv_o.bias,2783,49,139149,0.004805958829820156,0.0098769161850214,0.0030056957621127367,0.04254043847322464,0.006950078997761011,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_q.weight,2783,49,139149,0.006546416785567999,0.012299875728785992,0.0028797925915569067,0.06674220412969589,0.008177530951797962,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_q.bias,2783,49,139149,0.0005922478158026934,0.0014102483401075006,0.0002294369915034622,0.006132121197879314,0.0007408839301206172,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_k.weight,2783,49,139149,0.0064521776512265205,0.013121780939400196,0.002816439140588045,0.06339892745018005,0.00836446974426508,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_k.bias,2783,49,139149,0.00023636934929527342,0.0008138102712109685,9.036867413669825e-05,0.004043984226882458,0.0004338690487202257,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_v.weight,2783,49,139149,0.02329200692474842,0.032467570155858994,0.010692049749195576,0.139936625957489,0.022706594318151474,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_v.bias,2783,49,139149,0.0028480824548751116,0.007868913933634758,0.0015772561309859157,0.03143658488988876,0.004171811044216156,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_o.weight,2783,49,139149,0.021904606372117996,0.021213706582784653,0.006464486941695213,0.09607332199811935,0.014854402281343937,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.2.conv_o.bias,2783,49,139149,0.004197331611067057,0.009746978990733624,0.0027251604478806257,0.042137086391448975,0.006962491199374199,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_q.weight,2783,49,139149,0.013372857123613358,0.01805313676595688,0.005451813340187073,0.11152474582195282,0.011965012177824974,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_q.bias,2783,49,139149,0.001063537085428834,0.0023480462841689587,0.00040570428245700896,0.015064296312630177,0.0011717993766069412,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_k.weight,2783,49,139149,0.01620476320385933,0.01965133287012577,0.005720249377191067,0.10307793319225311,0.01239637192338705,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_k.bias,2783,49,139149,0.0007465847884304821,0.0013807875802740455,0.00017053261399269104,0.008720736019313335,0.0007175806094892323,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_v.weight,2783,49,139149,0.020895296707749367,0.03864065185189247,0.010388423688709736,0.15160620212554932,0.02817341312766075,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_v.bias,2783,49,139149,0.0022990501020103693,0.008898900821805,0.0010589859448373318,0.03229854628443718,0.004787030629813671,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_o.weight,2783,49,139149,0.019149255007505417,0.026076650246977806,0.0093332938849926,0.10336412489414215,0.018606681376695633,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.3.conv_o.bias,2783,49,139149,0.0035975389182567596,0.010203303769230843,0.002111270325258374,0.03358342498540878,0.007373698987066746,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_q.weight,2783,49,139149,0.0062135690823197365,0.01142814103513956,0.003538991790264845,0.04645005241036415,0.00821629073470831,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_q.bias,2783,49,139149,0.0004543037503026426,0.001344546559266746,0.00020519756071735173,0.004504176322370768,0.0006492062238976359,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_k.weight,2783,49,139149,0.006694803945720196,0.012430943548679352,0.003416666993871331,0.04786205291748047,0.008256121538579464,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_k.bias,2783,49,139149,0.00014012178871780634,0.000783250667154789,6.66239284328185e-05,0.0026131877675652504,0.00031699403189122677,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_v.weight,2783,49,139149,0.016028642654418945,0.031222393736243248,0.00961065012961626,0.07694706320762634,0.020795514807105064,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_v.bias,2783,49,139149,0.0014625805197283626,0.007504946086555719,0.0008822483359836042,0.0162513367831707,0.0033179805614054203,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_o.weight,2783,49,139149,0.013015746138989925,0.018510153517127037,0.006047722417861223,0.044251102954149246,0.012371852993965149,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.4.conv_o.bias,2783,49,139149,0.002829889301210642,0.00942380540072918,0.001874217065051198,0.021286336705088615,0.00701301172375679,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_q.weight,2783,49,139149,0.006555342581123114,0.01841897889971733,0.004324749112129211,0.07970119267702103,0.012936867773532867,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_q.bias,2783,49,139149,0.00041709444485604763,0.002394097624346614,0.0002719229378271848,0.007489893585443497,0.0011741139460355043,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_k.weight,2783,49,139149,0.007266492582857609,0.021665897220373154,0.00484243780374527,0.08031073957681656,0.013912435621023178,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_k.bias,2783,49,139149,0.0001647176395636052,0.0012261576484888792,0.00012050742952851579,0.0031333090737462044,0.0006052509997971356,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_v.weight,2783,49,139149,0.021564457565546036,0.040252070873975754,0.01784728281199932,0.20095939934253693,0.039325401186943054,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_v.bias,2783,49,139149,0.0015116335125640035,0.00720024760812521,0.0012745813000947237,0.024787358939647675,0.00485475268214941,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_o.weight,2783,49,139149,0.01252997387200594,0.018057527020573616,0.0071624815464019775,0.05257003754377365,0.013158782385289669,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.attn_layers.5.conv_o.bias,2783,49,139149,0.0031393119134008884,0.007549852132797241,0.002807195298373699,0.028988435864448547,0.00798488687723875,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.0.gamma,2783,49,139149,0.003356233472004533,0.006408611312508583,0.0017662572208791971,0.035504136234521866,0.004073889926075935,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.0.beta,2783,49,139149,0.0045882537961006165,0.005524233914911747,0.0021887903567403555,0.03558049723505974,0.004918563179671764,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.1.gamma,2783,49,139149,0.003812236012890935,0.006083421874791384,0.0018435735255479813,0.0349770113825798,0.004281414207071066,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.1.beta,2783,49,139149,0.004523749928921461,0.007029898930341005,0.002533513121306896,0.03292933106422424,0.00541777815669775,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.2.gamma,2783,49,139149,0.003076920984312892,0.00567402271553874,0.0019804597832262516,0.03049798496067524,0.004270261153578758,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.2.beta,2783,49,139149,0.00398598425090313,0.006926550064235926,0.0025918136816471815,0.031251583248376846,0.005641056224703789,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.3.gamma,2783,49,139149,0.002706182887777686,0.005240876227617264,0.0017279043095186353,0.02625247649848461,0.00424190703779459,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.3.beta,2783,49,139149,0.003370925085619092,0.007144291885197163,0.002031972398981452,0.02346385456621647,0.005574352107942104,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.4.gamma,2783,49,139149,0.0021221383940428495,0.00497873080894351,0.001786986831575632,0.012974201701581478,0.003947126679122448,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.4.beta,2783,49,139149,0.003019024385139346,0.007161981891840696,0.002089771209284663,0.021179230883717537,0.005951144266873598,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.5.gamma,2783,49,139149,0.002291381359100342,0.005486796144396067,0.002096650656312704,0.014243106357753277,0.004345750901848078,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.norm_layers_1.5.beta,2783,49,139149,0.003985102754086256,0.006751660723239183,0.00354038760997355,0.03314649686217308,0.008095324039459229,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.0.conv_1.weight,2783,49,139149,0.04428089037537575,0.04209096357226372,0.01390319038182497,0.28714266419410706,0.03361349552869797,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.0.conv_1.bias,2783,49,139149,0.0018984024645760655,0.0012662167428061366,0.00045731221325695515,0.00878611858934164,0.0011180996662005782,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.0.conv_2.weight,2783,49,139149,0.055663783103227615,0.03907382860779762,0.014203974045813084,0.24907325208187103,0.030756007879972458,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.0.conv_2.bias,2783,49,139149,0.001291058026254177,0.003599603194743395,0.001258262200281024,0.02194090560078621,0.0037729220930486917,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.1.conv_1.weight,2783,49,139149,0.037106290459632874,0.04544496908783913,0.015214481391012669,0.3354766070842743,0.03481889143586159,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.1.conv_1.bias,2783,49,139149,0.0014214591355994344,0.0014496605144813657,0.0004840381443500519,0.010372349992394447,0.001146177644841373,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.1.conv_2.weight,2783,49,139149,0.02126971073448658,0.033525411039590836,0.012389292009174824,0.17343562841415405,0.026445455849170685,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.1.conv_2.bias,2783,49,139149,0.0036368982400745153,0.0050981114618480206,0.00201068795286119,0.02303980477154255,0.004413808695971966,0,False,0.0,0,0
imf,grad_norm/grad_2.0_norm/encoder.encoder.ffn_layers.2.conv_1.weight,2783,49,139149,0.036795295774936676,0.0509093776345253,0.01883772201836109,0.3175509572029114,0.03990217670798302,0,False,0.0,0,0
